tweet,label
"1863 Boğaziçi; yönetimi, teknik kadrosu ve futbolcularıyla #Euroleague maçında Darüşşafaka'nın yanındaydı #dacka pic.twitter.com/I8dioUz4WN",0
@zyenal Boğaziçi Lectures’ın konuğu ünlü tarihçi Geoff Eley “Dünden Bugüne Faşizm” konuşması ile 18 Mart 16.00’da Boğaziçi Üniversitesi'nde,0
"İnsanlar gezerken benim final çalışmamda Allah'ın bana ""Boğaziçi diye ölüyodun bak gör"" deme şekli bence.",0
-Odtü-Boğaziçi-Marmarabakın size 3 üniversite okuttum bana hayır dua edin artık ssdlkjdshksdj,0
Dog ey gunes erit tastan adami. Bogazici universitesi :):) pic.twitter.com/msmnx278mr,0
Boğaziçi Üniversitesi'nde Merdan Yanardağ'ın yeni kitabı 'Liberal İhanet' üzerine bir söyleşi gerçekleşecek. pic.twitter.com/FLvyiSD2Lu,0
"Boğaziçi Üniversitesi Women in Business Topluluğu olarak ilham verebilmek için önce ilham almak, beslenmek gerektiğine inanıyoruz.",0
Okullar müdürümüz Yelda Acarbay ve Boğaziçi Üniversitesi'nden Yrd.Doç.Dr. Engin Ader Matematik Konferansı ile ilgili paylaşımlarda bulunacak,0
@profmustafaunal hocam sohbetinizden yararlanmak için illa Akdeniz üniversitesinde mi okumamız gerekiyor Hitit Üniversitesi olsa olmaz mı ?,0
"Biz de Munzur Üniversitesi olarak İstiklal Marşımızın 97. yıldönümünü kutluyor, Milli Şair Mehmet Akif Ersoy’u saygıyla anıyoruz.",0
"Dün Boğaziçi Üniversitesinde "" Liderlik Zirvesi'15"" katıldım. Alanında öncü iş kadınları ve iş adamları liderlik sırlarını paylaştı.",0
"""Ölmez Ağaç: Yırca Direnişi Belgeseli"" Boğaziçi Üniversitesi gösteriminde... @eczozgurozel @yircakoyu45 pic.twitter.com/7to6NN0VaY",0
boğaziçi üniversitesi'ndeki cinsiyetsiz tuvalet: south park 18. sezon 3. bölümden etkilenip gaza gelinmiş :'(,0
"Küresel sürdürülebilir kalkınma hedefleri,  G20 toplantıları ve Paris COP21 İklim Zirvesi öncesinde Boğaziçi Üniversitesi'nde tartışılacak",0
Boğaziçi üniversitesi zahmet eder herhalde bir tepki yürüyüşü yapar mezunlariyla da beraber yurt kararina karsi?,0
Boğaziçi üniversitesindeki bu günkü olaylarla ilgili gereğini yapmanızı bekliyoruz sayın başkanım@tcbestepe,0
@mustafeles @corecg aynen abi boyu 175 bogazici mezunu kizi nerden bulcaniz buyrun gelin,0
Bogazici Universitesi onunden otobuslere bindik.#soma 'ya dogru yola cikiyoruz. pic.twitter.com/PwLPWUBKA8,0
Bilim ve özellikle bilim tarihi meraklılarının ilk uğraması gereken yer: Boğaziçi Üniversitesi Yayınevi. @bounyayin pic.twitter.com/TjhqXbhyVj,0
Detayını sanırım Berkeley Üniversitesi'nden öğrenebilirsiniz.,0
@nazli_nazlist siyaset bilimi ve uluslararasi iliskiler..bogazici..,0
@kllkaldsl Boğaziçi Güney Kampüs,0
1907 UNİFEB Boğaziçi Üniversitesi eski yönetim kurulu üyesi Merve Gülsüm Varal'ın babasının Soma'da vefat ettiğini üzüntüyle öğrendik.,0
"Boğaziçi'nde taze hoca olarak ilk muzırlığım Rektörlük Binası'ndaki ""Kenan Evren Salonu""nun adının değişmesi için imza toplamak olmuştu.",0
"Memleket Sohbetleri'nde buluşalım! Boğaziçi Kilyos çalışmamız... 📌 ""TÜRKİYE NATO'DAN NASIL ÇIKACAK?""📆 9 Mart Cuma🕞 19:00📍  Nazım Hikmet Kültür Merkezi Kadıköy - Ruhi Su Salonu pic.twitter.com/BFJGMeHCQT",0
"(2/2) şeyler de ilave edeceğim."" Ara GÜLER, Boğaziçi Üniversitesi'nde cübbe ve doktorasını aldıktan sonra yaptığı konuşmadan,  1Temmuz 2014.",0
@Elifbahacift dm lütfen nazillide Üniversitesi öğrencisiyim,0
Kafası karışıklar ülkesi...#Boğaziçi Üniversitesi tarafından yapılan anket... #Türkiye pic.twitter.com/A7tLrfB3RN,0
Britney'den Barış Abi'ye herkesi dinleyenler bu akşam 20.00'da radyo boğaziçi'nde 3310'u kaçırmasın! pic.twitter.com/7CP78nQUMd,0
"tabii, İzmir Ekonomi Üniversitesi ilgileniyor kayıtlarla.",0
"Boğaziçi Üniversitesi Türk Dili ve Edebiyatı Bölümü 150. yılında! 23 Mayıs 2014, 14:00 pic.twitter.com/xgCXUpONMV",0
"Boğaziçi Üniversitesi misafir öğrenciliği kazanmışım. Hem de iki bölümü birden, felsefe ve siyaset.",0
Günün sonunda Kayseri BB Başkanı Mehmet Özhaseki ile Boğaziçi Avrupa Siyaset Okulu hatırası @mehmetozhaseki pic.twitter.com/g7ipMOVeyC,0
Bu haftasonu Ayrimcilik Egitimi icin Bogazici Universitesi ve Toplumsal Cinsiyet Egitimi icin Mersin'deyiz:) pic.twitter.com/MKm8hIwgki,0
"Prof. Dr. Pelin Gündeş Bakır, Boğaziçi Üniversitesi Avrupa Birliği konulu konferans sunumunda. @gundesbakir pic.twitter.com/LFNK7bQx6e",0
"İşteyim, gazi bulvarından seçim arabaları geçiyo. ""Yoldan Çıkarım Diye Boğaziçi Üniversitesi'ne Gitmedim"" diyen adamdır 1000ali, unutmayın.",0
@hakasikci Boğaziçi de artık okul değiştirdi,0
Boğaziçi Üniversitesi öğrencileri ile derse devam ediyoruz. 3 saatlik maratonu geride bıraktık. pic.twitter.com/zLmC5qVYL5,0
Açılış paneli Boğaziçi Üniversitesi Öğretim Üyesi Prof. Dr. Vedat Akgiray’ın başkanlığında başlıyor pic.twitter.com/YvP4kIYn9L,0
"@VedatSerinn ""yaklaşık 400 hatta 600 metre lut yaptılar. Kim kazandı buna varış hakemleri karar verecek.""2 Eylül 2012 Uluslararası Boğaziçi",0
sar ordan bi boğaziçi başkannn,0
Yarın ( 13.12.15) Boğaziçi Üniversitesi ADhere Reklamcılık Günleri'nde #hopi macerasının sohbetini yapacagiz. @IKBOUN #adhere😈,0
İK Direktörümüz 19 Şubat’ta Boğaziçi Üniversitesi öğrencilerine L’Oréal’i anlatacak! #lorealtürkiye #BÜMED pic.twitter.com/4cYwKgihss,0
Yarın idmanımız saat 11.00'de Boğaziçi Üniversitesi GUNEY Kampüsteki Dodge Hall'da başlayacaktır. Güzel bir idman kaçırmayın!,0
Onurlu sevdanın kampüslerdeki bekçileriyiz  Marmara Üniversitesi  Göztepe  K a m p ü s ü   nde babar dönemi stand çalışma👍,0
"Boğaziçi Üniversitesi Quidditch takımı  @BounCentaurs ’in gösteri maçı öncesi hazırlıkları tamamlandı, heyecanla gösteri maçlarını bekliyoruz. @EnverYucel @dagozlem @ozgeeasln @ErkenCocukluk @TrkErsen @CGaripagaoglu @bahcesehir_k12 @bk_socialmedia pic.twitter.com/KoFnBDj6HA",0
“Douwe Draaisma yarın Boğaziçi Üniversitesi’nde...” pic.twitter.com/UyYFFSqkDN,0
Boğaziçi Üniversitesi Mezunları Derneği(Bümed)'in davetlisi olarak #KennedyLodge'da güzel bir röportaj verdik. 😊 pic.twitter.com/R0WdSOsDGE,0
"Boğaziçi Üniversitesi'nin düzenlediği ""Management Study in Engineering"" organizasyonu yöneticiliğe dair tüm sorularını cevaplıyor!",0
#SuphiNejatAğırnaslı anması Boğaziçi Üniversitesi pic.twitter.com/FWwcjieDMU,0
@thomascuk @MrsKookiele Şulişinki baya iyi bana göre ben de Boğaziçi Psikolji işte :d,0
@YoncaKayaSahinBoğaziçi hukuk...?Ben böyle saçmalayan fetö militanı görmedim...! pic.twitter.com/nhBBSIXL44,0
"Son 24 Saatte KORKU DUVARI'nı Çatlatanlar;> Ümit Boyner> Boğaziçi Caz> Hürriyet.""Çanlar Kimin İçin Çalıyor?"" pic.twitter.com/ZV7OcvYyKH",0
Boğaziçi Üniversitesi'nde @medyabirligi açılış toplantısındayız! pic.twitter.com/UxZwJymi7O,0
Boğaziçi Üniversitesi öğrencileri Hakan Demir ve Jülide Yazıcı'ya özgürlük!#HakanDemireÖzgürlük#BoğaziçiÜni pic.twitter.com/PSCKcjSfiW,0
Sayın @BurcuBicakci 5 Aralık'ta Boğaziçi Üniversitesi İnsan Kaynakları Zirvesi'nde! #ikzirve14 pic.twitter.com/K326vuaP2w,0
Bilkent'ten bu sene mezun olurken bu thread'de geleceğimi görüyorum. Pişman değilim.,0
IV. Uluslararası Üniversitelerde Fikri Mülkiyet Hakları Yönetimi Konferansı Boğaziçi Üniversitesi'nde 30-31 Ekim 2014 pic.twitter.com/03fLRI41HF,0
"""Bavullardan kataloglara: Boğaziçi Arşivleri'ne doğru""Boğaziçi Üniversitesi Arşiv ve Dokümantasyon Merkezi'nden Prof. Dr. Cengiz Kırlı ve Dr. Nurçin İleri, Yonca Güneş Yücel'in sorularını yanıtladı...https://t.co/Fiqgt8adhs pic.twitter.com/KCJFFlt2Kd",0
"ÜNLÜ & Co YK Üyesi @sebnemkal Boğaziçi Women Leaders Zirvesi'nde ""Girişimcilik için özgün bir fikriniz ve iyi bir iş planınız olmalı."" dedi #ilhamverenhikayeler #bwlsummit #ÜNLÜCo pic.twitter.com/eoI58ygX6U",0
Bahçesinde “kızlı-erkekli” oturulan Boğaziçi Üniversitesi’ne “yoldan çıkmamak için” gitmediğini söyleyen ulaştırma bakanın olur.,0
Öğrencilerimiz boğaziçi üniversitesinde gezide pic.twitter.com/O2HKqODem3,0
Boğaziçi Üniversitesi öğrencileri Levent'te bulunan #Soma holding binasına yürüyor. via @ParkMeclisi pic.twitter.com/Vf3qkAp4QL,0
Boğaziçi Üniversitesi Sinema Kulübü Film Analizi Atölyesi programı belli oldu. pic.twitter.com/AMUBwUzLoR,0
"Boğaziçi Üniversitesi Kandilli Rasathanesi'ne göre Kütahya'nın Simav ilçesinde, saat 04.30'da 4,3 büyüklüğünde deprem meydana geldi.",0
Boğaziçi Üniversitesi Berkin'i uğurlamaya gidiyor. pic.twitter.com/8QxuBHq3g9,0
Bülent Parlak bugün 19.00'da Boğaziçi Üniversitesi'nde izdiham ve şiir üzerine konuşacak.,0
@gundiefendi her pazar saat 11:00-15:00 te Boğaziçi Üniversitesi @MithatAlam film merkezinde ders veriyor,0
@unsalim hocam boğaziçi pdr ve felsefe gitgide yükseliyor mu düşüyor mu bi fikriniz var mı :),0
"Boğaziçi üniversitesi için yorumum ""anlayamazsınız""",0
Ara'ya Boğaziçi Üniversitesi yazıp kazananları favliyorum aqqq,0
Boğaziçi Üniversitesi'nin verdiği Yılın Yenilikçi Türk Mobil Uygulaması Ödülümüzü ekip arkadaşımız @altann aldı. pic.twitter.com/hQ7r6rwRjX,0
Boğaziçi Üniversitesi Bilgisayar müh. EV3 programladıklarını bugün anlattı öğrencilerim...Arayüzü kullanmadan direkt kpd yazarak programlıyorlarmış...,0
Senin bogazici üniversitesinden maaş alman ne kadar adil...duy akp bunada bir ef/16 gönder. pic.twitter.com/bqfM5VrdfK,0
Boğaziçi Üniversitesi Dijital Girişimcilik Zirvesi E-Founder bu sene de girişimcilik ekosisteminin önemli isimlerini ağırlıyor. ... pic.twitter.com/eJymbE7S9H,0
"4. Evrim, Bilim ve Eğitim Sempozyumu 21-22 Aralık'ta Boğaziçi Üniversitesi Garanti Kültür Merkezi'nde gerçekleştirilecek.",0
"İTÜ, MSGSÜ,Galatasaray, Boğaziçi'nin ardından Bahçeşehir Üniversitesi de #Soma için saat 00.00'da Beşiktaş Kampüsü'nde toplanıyor.#dokuz8",0
"#MEFBahcesehir #öğrenenöğretmenler servis kalkis noktalari bakirkoy, besiktas, bogazici unv. , beylikduzu, avcilar... pic.twitter.com/xUNMcLrZW0",0
Cansen Başaran-Symes Boğaziçi Üniversitesi-#TÜSİAD Dış Politika Forumu toplantisi açılış konuşmasıni yapıyor pic.twitter.com/cxCpEGL5PW,0
Ceylan Ertem  ile  boğaziçi üniversitesi  radyobogazici 😀😁😂 pic.twitter.com/Y2cTVV1g5n,0
Boğaziçi üniversitesi boğazımızın içinde değildir biliyor muydunuz arkadaşlar ?,0
Boğaziçi Üniversitesi Sinema Salonu SineBU 13 Mayıs Çarşamba günü saat 16.00'da açılıyor! pic.twitter.com/XsWjZxnxlK,0
"Boğaziçi, Uludağ, Ankara, Yalova, Selçuk, Karabük ve Fırat'a dağıldık aq",0
@odtu_cclub Geleneksel Programlama Yarışması’nda kullanılabilecek programlama dillerine nereden ulaşabilirim ?,0
C20 Zirvesi yani civil society 20 zirvesi 15-16 Eylül'de Boğaziçi Üniversitesi'nde. KalDer olarak biz de oradayız. @C20Turkey,0
"@kayipkopek Rumeli Hisarüstü, Boğaziçi Üniversitesi'nde gördüm, tasması var ama yaklaştırmadı kendine. pic.twitter.com/P5PLoF7TiM",0
#İstanbul #Boğaziçi Üniversitesi bünyesinde #Bizans Çalışmaları Uygulama ve Araştırma Merkezi kuruldu📷 pic.twitter.com/ZJPwFlZP7Q,0
Boğaziçi Üniversitesi öğrencileri Soma Aş'nin Levent'teki ofisinin önünde basın açıklamadı yapıyor pic.twitter.com/ofdIObasjL,0
Bu birşey mi?  Okan Üniversitesi persie ye vermişti. Hemde tosiç olayından 2 ay sonra 😂😂😂,0
"1993 - doğdu2013 - istanbul üniversitesi işletme terk2013 - boğaziçi felsefe bölümünde eğitimi başladı2015 - bu stil benim'de dans etti""",0
İstanbul Üniversitesi Vatansever Milliyetçilerindir ! Pkk'nın Üniversite Kolu Değil.,0
@tansutuncel tansu abi benim boğaziçi üniversitesi bilişim kulübü adına sizinle iletişime geçmem gerekiyor. nasıl yapabilirim ? :),0
@06melihgokcek diyorum ki samsun 19mayis universitesi acilisi yapin.. yada ist bogazici falan :D odtü icin ne dersin acar misin ? :))),0
"Bogazici Universitesi Ucaksavar Kampusu ogrencileri ""Kaza degil KATLIAM"" pic.twitter.com/ro618O66x2",0
cb sarayında da amerikano lügat.aynı boğazici üni. gibi kısımların ismi kuzey ve güney.türkçede yakın iki bina ismi için çok manasız,0
@sabanozde 10 temmuz persembe Boğaziçi Üniversitesi Güney kampüs meydanda++,0
Uluslararası Anti-emperyalist Gençlik Kurultayı 26-27-28 Ekim'de Boğaziçi Üniversitesi'nde.#bidünyagençistanbulda,0
.@DinamikGazete tarafından hazırlanan bu galeri sizleri 150 yılı aşkın sürelik Boğaziçi Üniversitesi tarihinde bir gezintiye çıkaracak.,0
"OKUL'13, 12 Aralık'ta Boğaziçi Üniversitesi Rektörü Prof. Dr. Gülay Barbarosoğlu'nun açılış konuşmasıyla başlayacak. pic.twitter.com/FIiAs7bMeZ",0
Boğaziçi Üniversitesi'nde yapılan newroz kutlamalari 100lerce üniversitelinin katılımıyla devam ediyor. pic.twitter.com/jVLDN6G7dA,0
Boğaziçi Üniversitesi Münazara Turnuvası'na katılacak 5 takımımıza ve jüri başkalığı yapacak eşbaşkanımıza başarılar dileriz. 😊,0
Boğaziçi Üniversitesi yakınındaki Nafibaba Camii önündeki bilet ve dergi standımızın başındayız. Bekleriz! pic.twitter.com/Sk0Pw3sbPF,0
Boğaziçi Üniversitesi'nde Tıp Fakültesi Okuyabilecek Zekaya Sahip İnsanlar Var :)))),0
@kiratece Boğaziçi endüstri 💪💪,0
@sendika_org: Boğaziçi Üniversitesi öğrencileri emekçileri Levent #Soma Holding'e yürüyor pic.twitter.com/VbXielu2hD #kazadegilcinayet,0
Bugün 17.30'da Boğaziçi Üniversitesi @ACMOF_CESSF'te #dijitaldiplomasi  yuvarlak masa toplantısında öğrenci arkadaşlarımla birlikteyiz.,0
@BRakkase boğaziçi felsefeden mi sosyolojiden mi  mezundunuz,0
BIST ve Boğaziçi üniversitesi işbirliğiyle Türkiye'nin ilk tematik teknoparkı olan Finans Teknopark Teknoloji Geliştirme Bölgesi kurulacak,0
@saliflo Boğaziçi'nde okumuş anladigim kadariyla,0
Bölümü Tercümanlık Mütercim Üniversitesi Boğaziçi pic.twitter.com/jDkn9rMPYe,0
Koç Üniversitesi IEEE olarak Boğaziçi Enerji Zirvesi'ndeyiz! #bogazicienerjizirvesi #ieee pic.twitter.com/2XMWbGHR3U,0
Seray Sever Boğaziçi Ekonomi mezunuymuş😳,0
odtu de hayat nasil @zbyildizz,0
#GünGelecek Sen boğaziçi patronun ilkokul mezunu olacak cok üzüleceksin.,0
Bugün Boğaziçi Üniversitesi'nde misafir oldum. #Kariyer #Hayat konusunda interaktif zevkli sohbet gerçekleştirdik. pic.twitter.com/ZxF7sGWBGS,0
mor ve ötesi grubunun solisti harun tekin boğaziçi felsefe mezunu imiş #boşbilgi,0
Bazen bilkent hazirligi ilk denemede atladigima sasiriyorum,0
Boğaziçi Üniversitesi Güney kampüs İB binasının altındayız. Bekleriz.;),0
Boğaziçi'nde onprobation olmayan beri gelsin -_-,0
sn @Ahmet_Davutoglu Boğaziçi Üniversitesi Ekonomi ve Siyaset Bilimi Bölümlerinden mezun oldunuz sizde iibflisiniz bu çığlıkları duyun artk,0
Annem en son boğaziçi tutmuyor mu orayı yazsana dedi böyle kapattık tercih dönemini,0
Boğaziçi Üniversitesi'nden Helal Gıda semineri... Davetlisiniz. pic.twitter.com/QIO1yfsQnG,0
Bu arada 'sadece ışığı ayırabilen' rehbermz yunus #boğazici psikoloji okuyor.Kimse bundan sonra 'sorolor çok zordo' diye ötmesin bence!,0
Boğaziçi Üniversitesi nden Sosyolog Neslihan Onur ile BOUN eğitimimiz😊😊 @blszgn @ceyhun_deveci #iyikidogaliyiz pic.twitter.com/VrFZ5mRYRQ,0
ODTU vs Hayat Üniversitesi,0
@TurkeyBosch Torku daha yüksek olduğundan dizel daha çok yük taşır. Boğaziçi Üniversitesi Makine 4. sınıf.,0
"""Batsın Böyle Gazetecilik"" Derya Sazak söyleşisi bu Pazar ÖTK & @medyabirligi işbirliğiyle Boğaziçi Üniversitesi'nde! pic.twitter.com/ZCdb3dWrmP",0
Başta Boğaziçi Üniversitesi olmak üzere yarın bir çok üniversitede ODTÜ'deki kardeşlerimizle dayanışmak için basın açıklaması yapılacak.,0
"Boğaziçi Network ile ""Come Together"" serisi Ekonomi öğrencileriyle devam ediyor. Yarın 17.30'da BÜMED'de buluşalım! pic.twitter.com/H9Nzz14TDK",0
"Kim milyoner olmak isterde an itibariyle yarışan, Boğaziçi'nde okuyormuş. Liseyi Robert'de okumuş, annesi diş hekimi, babası beyin cerrahı",0
@TurklukSerefMhp @hilalguner yeni gündem mi başladı boğaziçi ile ilgili,0
@VitoAndolini33 @ianbremmer tabi boğaziçi sosyolojide doktora yapmış,0
"vermek üzere Boğaziçi Üniversitesi’nde, 11 Temmuz 2014 Cuma günü, borsa üyeleri, yazılım şirketleri ve veri dağıtıcı kuruluşların üst düzey",0
"Huzuru türkiyeyi ignore etmekte buldum. ve evet boğaziçi turkcesi, ve evet turkiye bir özel isim değil.",0
@syetimasdfg 1863 Bogazici'nin maçı yok muydu ???,0
V.Psikoloji Günleri'nde Boğaziçi Üniversitesi Öğretim Üyesi Prof.Dr.Falih Köksal bizlerleydi. pic.twitter.com/o4thsktgVU,0
28 aralık pazar günü saat 19:00'da Boğaziçi Üniversitesi garanti kültür merkezi Ayhan Şahenk sahnesndeyz. Beklerz ;-) pic.twitter.com/RHC3hjtnMs,0
Boğaziçi Üniversitesi ilk 500 ü aliyormus ben dersanede 400. Oluyorum buna gore ben buraya girebilirim :D,0
@canncinar bundan bizde de vardı galiba boğaziçi üniversitesi etkisi :),0
20 Mayıs'ta Şevket Akıncı Band Boğaziçi Üniv-Kennedy Lodge'da! RT'leyen 2 üniversiteliye çift kişilik bilet hediye! pic.twitter.com/Klm5XbCIOI,0
Boğaziçi Üniversitesi rektör yardımcısı Ayşe Mumcu'ya güzel konuşmasından dolayı teşekkür ediyoruz. pic.twitter.com/J8VPCnXZ5C,0
Boğaziçi Üniversitesi Eğitim Fakültesi ÖTK olarak sizlerle daha aktif iletişim kurabilmek amacı ile twitter sayfamızı açmış bulunuyoruz.,0
Boğaziçi Üniversitesi Güney Kampüs'da hava nede güzel bir akşamüstü,0
Boğaziçi Üniversitesi 62. Geleneksel Köy-Koop Kitap Sergisi geliri #Paramaz anısına Kobane'ye gönderilecek pic.twitter.com/DMsEEItVKt,0
Boğaziçi Üniversitesi 48. Avrupa Endüstri Müh. ve İşletme oğr. Konferansı Komagene Standı Hazır @cmistanbulbogazici pic.twitter.com/zcbj1l2AWH,0
Boğaziçi Üniversitesi Sutopu takımımız Koç Üniversitesi'ni hazırlık maçı için ağırladı. pic.twitter.com/KSiVzF5dDl,0
@Mustafaselanik3 bogazici universitesi bayram yapiyormus )),0
7 Mart'ta Logoyu Büyütenler belgeselimizle Boğaziçi Üniversitesi ADhere Reklamcılık günlerindeyiz. @ozerselik pic.twitter.com/qDnjQQOrbQ,0
"""Soma: Geliyorum diyen facia"" konusunda sunumuyla Prof Dr Fikret Adaman, Boğaziçi Üniversitesi pic.twitter.com/HUN6Odayk0",0
abi cevap beklemiştim ya djdjdkd boğaziçi mezunu falan mısın yoksa,0
Boğaziçi Üniversitesi'nin en büyük oyun festivaline hazır mısınız? 10-11 Nisan'da ConBo Boğaziçi Üniversitesinde! pic.twitter.com/Ztz6qj9ylG,0
#&quot;6. #Boğaziçi #Zirvesi&quot; #MHA #Haber #SonDakika #Gündem #News #SosyalMedya #SonHaber #Haberler,0
🔥 #ÖZELBAHİS 🔥İstanbul Bogazici Universitesi - İstanbul Ozyegin Universitesi Hentbol maci 01.01.2018 13.00 🕑 MS 2 (-4.5 H) #ünilig #bet,0
Bütün üniler tatil ama Boğaziçi? Asla. Hayır memleketi kurtarıcaz desem memleketin de kurtarılacak hali kalmadı zaten. Napıcaz anlamadım,0
Marleyvan Boğaziçi Üniversitesi' nde. #MaltayaGidiyorum #LiveMarley pic.twitter.com/2jwMZL9GBr,0
Boğaziçi Üniversitesi Yeni Bina 1629 numaralı sandık büyükşehir sonuçları : chp 180 akp 90 mhp 7 hdp 5 saadet 3 #OySayımınaGidiyoruz,0
.Boğaziçi mahalle si komisyon toplantımızdayız. pic.twitter.com/sQpKvCuR9d,0
@nesekelebegi acaba boğaziçi'nde girseydim sınava nolurdu :D,0
"Boğaziçi Üniversitesi öğrencileri ve İstanbul Büyük Şehir Belediyesi İstanbul'un ""Trafik problemini"" çözmek için ortak proje yapıyorlarmış!.",0
Önce süpriz boğaziçi üniversitesi oyunu sonrasında hayalhanede yardım oyunu,0
"Ünlü komedyenin Boğaziçi Üniversitesi yararına sahne aldığı gecede bir bağışçı, Yılmaz'la akşam yemeği için okula 80 bin TL bağışladı.",0
Boyner GM #DeranTaskiran Boğaziçi Üniversitesi #OKUL14 etkinliğinde değişimi anlatıyor: sürekli inovasyon ihtiyaç var pic.twitter.com/oXbZzTFnGr,0
Etkinliğe katılmak isteyen kadın/erkek tüm Boğaziçi Üniversitesi öğrencilerinin CV'lerini bounwib@gmail.com'a bekliyoruz. @lorealkariyer,0
Kolektif İstanbul 20:00'da Boğaziçi Üniversitesi Garanti Kültür Merkezi2nde sizlerle. @kolektif @biseydedi @edizhafizoglu @ertanamonia,0
5 yıllık Bilkent öğrencisiyim böyle etkinlik görmedim :),0
Boğaziçi Üniversitesi nde NEWROZ ateşi yakılıyor. NEWROZ PIROZ BE pic.twitter.com/JxkraUcfbC,0
Yok ya hepsi Boğaziçi mezunu :),0
An itibariyle Boğaziçi Üniversitesi Güney Kampüsü #BerkinElvanÖlümsüzdür pic.twitter.com/KKEeJNMQXu,0
Boğaziçi Üniversitesi FKF'li kadınlardan Bülent Arınç'a mesaj var:Gülünce çok güzel oluyorsun Türkiye! pic.twitter.com/Ru71ajRvmy,0
Boğaziçi - 1870 - pic.twitter.com/JgCWcSfgBb,0
Öğrencilerimizle 03 Aralık 2014 Çarşamba günü Boğaziçi Üniversitesi Kandilli Rasathanesi'ne gezi düzenledik. pic.twitter.com/zt2y0UK8cA,0
@karaduman_bilal bilal bey bogaziçi mat. Mezunu Osman sizin okuldamı?,0
"@soulofparanoid kalemi kullandım ama boğaziçi olmadı BÖLÜM yoktu.kalemin büyüsü geri tepti,senin içinse gasp ve alıkoymaktan geri tepecek :(",0
Keyifli muhabbeti icin @daronyondem e cok teşekkür ederiz. Yine bekleriz :) #bogaziciuniversitesi #msptr @compec,0
Yarın Boğaziçi Üniversitesi'nde @umutayildiz beyefendinin konferansına katılacağım,0
"""Fakirlere ölüm"" AKPBoğaziçi Üniversitesi pic.twitter.com/KT8jQMR6ds",0
"Bugün, Boğaziçi Üniversitesi'nde #BÜyülüBirGün Merak edenleri hastag'e alalım...@BILET360 @UniBogazici",0
"SirsiDynix tanıtım toplantısı “Sabancı, Bilgi, Özyeğin ve Boğaziçi Üniversitesi kütüphanelerinin yönetici ve personelinin katılımıyla...",0
"BU ARALIK AYININ İLK HAFTASIBuluşuyoruz: 04 Aralık Perşembe İstanbul Boğaziçi Üniversitesi, 1.Dünya savaşı ve emperyalizm Konferans",0
Bilim ve teknolojiye yön veren kadın liderler 27 Şubat 2016'da Boğaziçi Üniversitesi'nde! #BTLK,0
@DurDeTr 'nin çarşamba günü Boğaziçi Üniversitesi'nde düzenlediği mültecilerle ilgili panelden... pic.twitter.com/XHkq5WUj3J,0
"#sem2015 #istanbul @shell_ecomar #sem30years Terakki Lisesi, Bogazici ve Yildiz Teknik Universitesi deneyim paylaşımı icin sahnedeler.",0
"HDK Gençlik Meclisi'nin, Boğaziçi Üniversitesi'nde düzenlediği Rojava Devrimi Konferansı'na yoğun katılım var. pic.twitter.com/7IIKgjHGN0",0
"Boğaziçi, Hamse-i Âtai 16. Yy. pic.twitter.com/w0JjS2JhAV",0
@TK_TR boğaziçi üni.deki etkinlikte bu reklamı ilk izleyenlerden olma gururu...Iğdır reklamını aratmayan afrika sıcaklığı #reklam #thy,0
"Bogazici Bridge, Istanbul Turkey by tulaybingol ... pic.twitter.com/PUe4OV0Izw",0
"Boğaziçi Öğrencileri @idiltrkmngl dersini kaçırmayın.. Özel sektör, Hayat, Karier. SosyalSorumluluk, İnovasyon. Hepsi birarada...",0
3. Bahçeşehir Üniversitesi Starbucks 9.304. Boğaziçi Üniversitesi Bebek Kapı 9.455. Baltalimanı Hastanesi Önü 10.00,0
"BİLGİ Hunters, Boğaziçi Üniversitesi ile karşılaşmasında 15-8 kazandıkları galibiyetle yarı finale çıkmaya hak kazandı! @Bilgi_Hunters",0
Boğaziçi'nde .. pic.twitter.com/hVKzJYP1Vx,0
"@hizcarpizaman @sadecedogrucu @m_unal76 bogazici uni'ye giderken hisarustu meydandaki borekci ilkay abi de kigilidir, borekleri nefistir.",0
@akifakyel Türkiye'de Çin çalışmaları yapanlar ekseriya Çin kökenli Uygurlar. Boğaziçi Üniversitesi'nden Selçuk Esenbel de Çince bilir.,0
var Var olsun İstanbul Üniversitesi Ülkücüleri  #İstanbulÜniversitesi#düzenbazTKG,0
#BesiktasAskıHerYerde Boğaziçi Üniversitesi öğrncilerinin Yılın En İyi Antrenörü ödülüne layık bulduğu Slaven Bilic ile #Gururlan #Besiktas,0
"Boğaziçi Üniversitesi Bilgisayar Mühendisi Bölümü’nden mezun olan Aşkın, 1 milyon TL'yi kazanabilecek mi?",0
"Boğaziçi Üniversitesi Psikoloji Bölümü hocası Prof. Dr. Güler Okman Fişek ne güzel demiş; Üniversitelerde ""İNSAN OLMA"" dersi de verilmeli.!",0
3Mayıs Cumartesi 18:30da @tahathemaster ve  @OnurrErtug ile Boğaziçi Üniversitesi Güney Kampüsü manzara sahnesindeyiz! Herkesi beklerim :)),0
iste bunlar hep bogazici universitesi hatirasi :((( pic.twitter.com/Voc1pon5fg,0
"@ducane Hocam merhaba, Boğaziçi üniversitesi 2.Bahar programı ilk mezunlarını verdi.Verdiğiniz dersleri unutamadık. Hakkınızı helal ediniz.",0
